ORD_ID,ORD_DATE,ORD_PRIORITY,ORD_DISCOUNT,QUANTITY_ORDERED_NEW
40962,20/02/2012,Critical,0,34
40997,21/04/2010,Low,0.05,12
40997,21/04/2010,Low,0.05,37
40997,21/04/2013,Low,0.03,1
40997,21/04/2010,Low,0.04,33
41026,19/04/2012,Medium,0.1,9
41026,19/04/2012,Medium,0.1,21
41059,14/09/2011,Medium,0.08,47
41059,14/09/2011,Medium,0.09,82
41059,14/09/2011,Medium,0,38
41059,14/09/2011,Medium,0.04,82
41063,21/11/2013,Low,0.01,79
41063,21/11/2013,Low,0.04,36
41063,21/11/2013,Low,0.06,94
41157,16/04/2012,Medium,0.09,44
41253,07/05/2010,Medium,0.07,7
41350,08/05/2011,Medium,0.01,1
41441,23/01/2013,Medium,0,45
41539,03/05/2012,High,0.04,38
41539,03/05/2012,High,0.04,64
41569,21/07/2011,Critical,0.03,19
41604,10/02/2013,Medium,0.06,22
41636,14/08/2013,Critical,0.03,94
41636,14/08/2010,Critical,0.05,45
41636,14/08/2010,Critical,0.03,49
41760,27/01/2013,Low,0.04,23
41760,27/01/2013,Low,0,24
41760,27/01/2013,Low,0.08,8
41760,27/01/2013,Low,0.05,44
41793,15/05/2010,High,0.05,70
41831,21/07/2013,Not Specified,0.03,60
41831,21/07/2013,Not Specified,0.05,53
41857,06/05/2012,Low,0.04,71
41987,21/10/2012,Not Specified,0.05,49
42054,14/09/2013,Medium,0.01,67
42213,21/03/2012,Critical,0.08,52
42369,05/08/2013,Critical,0.01,88
42528,23/02/2011,Medium,0.02,37
42528,23/02/2011,Medium,0.02,13
42528,23/02/2011,Medium,0.02,31
42528,23/02/2011,Medium,0.01,46
42528,23/02/2011,Medium,0.02,29
42597,25/03/2011,Medium,0.04,5
42599,06/04/2010,Medium,0.04,31
42658,15/06/2011,Medium,0.08,44
42722,07/10/2013,Not Specified,0,48
42722,07/10/2013,Not Specified,0.07,4
42823,25/06/2013,Medium,0.05,12
42848,06/10/2013,Not Specified,0.01,105
42852,20/12/2010,Not Specified,0.02,24
42944,18/11/2013,Critical,0,155
42949,21/05/2010,Not Specified,0.08,58
42949,21/05/2010,Not Specified,0.07,71
42982,27/07/2013,Low,0.02,17
42982,27/07/2013,Low,0.08,59
43079,21/07/2010,Medium,0.04,48
43239,16/03/2012,Not Specified,0.02,16
43267,16/05/2012,Critical,0.05,27
43271,03/03/2011,Medium,0.03,2
43330,27/04/2013,Not Specified,0.03,40
43398,24/04/2012,Not Specified,0.07,11
43523,23/05/2013,Medium,0.04,65
43526,26/05/2011,High,0.07,71
43526,26/05/2011,High,0,28
43713,07/09/2013,Medium,0.05,25
43745,01/11/2011,Low,0.02,146
43745,01/11/2011,Low,0.04,88
43745,01/11/2011,Low,0.08,139
43745,01/11/2011,Low,0.02,109
43745,01/11/2011,Low,0.07,17
43745,01/11/2013,Low,0.04,4
43782,13/11/2011,Medium,0,92
43814,09/01/2012,Medium,0.09,45
43814,09/01/2012,Medium,0.03,53
44002,07/02/2010,Medium,0.05,46
44002,07/02/2010,Medium,0.03,14
44005,03/09/2011,Medium,0.02,13
44099,12/03/2013,Medium,0.1,34
44099,12/03/2013,Medium,0.1,19
44231,03/11/2010,Not Specified,0.04,37
44231,03/11/2010,Not Specified,0.01,146
44231,03/11/2013,Not Specified,0.06,86
44295,23/01/2013,Medium,0.07,52
44451,11/09/2012,Critical,0.07,8
44452,09/12/2012,Not Specified,0.07,100
44517,23/04/2010,Medium,0.03,5
44615,09/05/2011,Medium,0.07,28
44647,24/01/2013,Low,0.06,52
44647,24/01/2013,Low,0.05,26
44737,19/11/2013,Medium,0.02,40
44737,19/11/2013,Medium,0.02,58
44900,09/02/2011,Medium,0.08,4
45380,30/04/2010,Critical,0.06,34
45380,30/04/2010,Critical,0,24
45413,08/06/2011,High,0.03,27
45413,08/06/2011,High,0.05,26
45413,08/06/2013,High,0.04,36
45476,18/04/2013,Critical,0.07,48
45539,02/08/2010,Not Specified,0.02,27
45539,02/08/2013,Not Specified,0.08,54
45571,23/09/2013,Medium,0.05,90
45571,23/09/2013,Medium,0.06,99
45571,23/09/2013,Medium,0.1,92
45575,12/04/2013,Critical,0.06,46
45668,12/12/2011,Not Specified,0.01,15
45671,12/06/2012,Low,0.05,21
45794,24/09/2012,Critical,0,55
45824,06/12/2010,Not Specified,0.08,81
45924,21/12/2011,Low,0.02,2
46115,02/03/2012,Critical,0.1,39
46115,02/03/2012,Critical,0,43
46375,26/08/2011,Medium,0.02,43
46375,26/08/2011,Medium,0.08,29
46402,08/01/2012,Medium,0.03,30
46402,08/01/2012,Medium,0.01,32
46402,08/01/2012,Medium,0.01,13
46434,01/04/2011,Critical,0.06,34
46436,04/04/2010,Low,0,46
46565,22/06/2012,Not Specified,0.05,26
46565,22/06/2012,Not Specified,0.1,83
46565,22/06/2012,Not Specified,0.01,13
46787,29/03/2013,Medium,0.1,28
46787,29/03/2013,Medium,0.07,32
46853,22/05/2010,Low,0.03,32
46884,17/01/2010,Medium,0.1,18
46884,17/01/2010,Medium,0,3
46884,17/01/2010,Medium,0.1,25
47108,15/10/2010,Not Specified,0.07,34
47108,15/10/2010,Not Specified,0.06,13
47108,15/10/2010,Not Specified,0.1,47
47108,15/10/2010,Not Specified,0.08,16
47109,11/09/2012,High,0.06,92
47265,10/12/2012,Critical,0.02,62
47399,01/08/2013,Low,0,52
47493,11/02/2010,Critical,0.07,36
47682,16/11/2013,Not Specified,0,137
47813,27/08/2010,High,0,90
47971,29/10/2013,High,0.09,50
48032,26/08/2011,High,0.09,76
48032,26/08/2011,High,0.07,52
48071,03/03/2012,Low,0.03,1
48101,12/09/2012,High,0.05,8
48257,22/04/2010,Low,0.02,45
48263,09/03/2011,Medium,0.1,28
48263,09/03/2011,Medium,0.07,25
48288,22/07/2012,Medium,0.08,34
48452,09/10/2011,High,0.09,58
48452,09/10/2011,High,0.1,34
48452,09/10/2011,High,0.03,79
48452,09/10/2013,High,0.08,32
48452,09/10/2011,High,0.04,50
48483,10/12/2010,Critical,0,33
48487,11/01/2011,Low,0,27
48515,20/12/2012,Critical,0.01,94
48643,18/10/2013,Medium,0.06,29
48643,18/10/2013,Medium,0.06,13
48643,18/10/2013,Medium,0,105
48706,30/10/2013,Low,0.09,59
48706,30/10/2013,Low,0.09,38
48774,09/08/2013,High,0.04,62
48800,22/10/2011,Not Specified,0.04,14
48836,14/02/2010,Critical,0.09,8
48994,22/10/2011,Not Specified,0.03,11
49027,11/04/2012,High,0.08,46
49125,29/03/2010,Not Specified,0.05,29
49443,23/01/2012,High,0.05,46
49762,15/06/2012,High,0.09,58
49824,22/03/2012,High,0.01,37
49831,23/08/2011,Critical,0.01,32
49889,12/12/2013,Critical,0.09,94
49889,12/12/2013,Critical,0.09,42
49927,20/07/2013,Not Specified,0.01,36
49927,20/07/2013,Not Specified,0.08,39
49927,20/07/2013,Not Specified,0.04,55
49990,05/09/2013,Not Specified,0,23
50181,30/05/2013,High,0.04,3
50209,10/09/2011,High,0.03,62
50209,10/09/2011,High,0,4
50246,18/08/2011,Medium,0.05,25
50433,19/01/2013,Critical,0.1,55
50533,31/05/2012,Not Specified,0.06,50
50533,31/05/2012,Not Specified,0,5
50656,25/10/2013,Critical,0,88
50656,25/10/2010,Critical,0.01,56
50656,25/10/2013,Critical,0.02,82
50656,25/10/2010,Critical,0.1,27
50721,27/02/2013,High,0.04,33
50726,31/10/2012,Low,0,89
50726,31/10/2012,Low,0.07,41
50917,21/07/2010,Low,0.02,40
50945,07/01/2012,Critical,0.01,30
51041,29/07/2011,High,0.03,56
51072,02/10/2010,Critical,0,77
51494,03/08/2012,Critical,0.06,83
51559,04/03/2013,Low,0.09,34
51620,08/03/2013,Medium,0.03,12
52003,18/02/2013,Low,0.04,11
52003,18/02/2013,Low,0.1,2
52039,02/08/2013,Critical,0,96
52322,02/02/2013,Low,0.1,1
52389,21/10/2012,Critical,0.08,61
52673,08/05/2013,Medium,0.07,18
52673,08/05/2013,Medium,0.05,5
52737,08/11/2011,Not Specified,0.03,48
52743,04/07/2011,High,0.09,55
52932,12/05/2013,Low,0,4
52995,15/03/2013,Not Specified,0.03,8
53025,17/03/2011,Critical,0.09,32
53060,22/03/2011,Critical,0.1,36
53060,22/03/2011,Critical,0.02,4
53153,23/09/2010,Critical,0.1,53
53248,29/10/2011,Critical,0.06,13
53285,24/05/2013,Critical,0.04,8
53314,19/09/2011,High,0.01,60
53314,19/09/2011,High,0.05,27
53350,14/06/2013,Not Specified,0.08,36
53410,07/08/2010,Critical,0.08,79
53411,29/11/2012,Critical,0.08,85
53445,24/10/2013,High,0.01,17
53445,24/10/2013,High,0.02,44
53476,11/06/2010,Not Specified,0.04,21
53476,11/06/2010,Not Specified,0.08,36
53476,11/06/2010,Not Specified,0.01,71
53476,11/06/2010,Not Specified,0.01,63
53953,27/03/2010,Not Specified,0.07,36
54053,14/02/2013,High,0.06,18
54053,14/02/2013,High,0.03,34
54145,02/01/2011,Low,0.1,34
54146,18/10/2011,Low,0.06,5
54181,18/05/2013,High,0.03,16
54304,17/02/2011,High,0.03,11
54369,02/03/2010,Not Specified,0,47
54497,19/01/2011,Not Specified,0.07,1
54563,04/10/2011,Critical,0.01,43
54567,02/08/2010,Medium,0.09,56
54592,12/06/2012,Low,0.05,46
54592,12/06/2012,Low,0.03,56
54595,28/04/2013,Medium,0.02,30
54595,28/04/2010,Medium,0.09,41
54628,05/06/2011,High,0.07,32
54753,18/04/2013,Medium,0.06,36
54914,28/08/2012,Critical,0.06,63
54914,28/08/2012,Critical,0.06,14
54949,10/08/2010,Low,0.08,58
54949,10/08/2010,Low,0.09,13
55269,07/03/2011,Medium,0,1
55300,20/02/2010,High,0.03,37
55300,20/02/2010,High,0.01,48
55300,20/02/2010,High,0.02,31
55392,06/06/2010,Critical,0.02,30
55392,06/06/2010,Critical,0.07,59
55713,02/02/2010,High,0.09,49
55813,28/07/2013,Low,0.08,55
55874,16/02/2010,Medium,0,28
55874,16/02/2010,Medium,0.01,41
55874,16/02/2010,Medium,0.06,24
55908,23/05/2013,High,0.03,57
55968,30/09/2013,Low,0.05,84
56001,12/04/2011,Low,0.08,17
56039,25/11/2012,Low,0.07,78
56166,04/08/2011,Critical,0.08,81
56166,04/08/2011,Critical,0.08,2
56452,14/02/2010,Not Specified,0,34
56486,28/05/2010,Critical,0.03,16
56610,07/03/2011,Medium,0.08,20
56646,19/05/2011,Critical,0.04,59
56710,11/05/2011,Not Specified,0.02,49
56710,11/05/2011,Not Specified,0.08,23
56710,11/05/2011,Not Specified,0.08,9
56710,11/05/2011,Not Specified,0.01,30
56740,16/10/2013,Critical,0.01,69
56834,01/05/2012,High,0,35
56834,01/05/2012,High,0.09,52
56837,14/12/2011,Low,0.03,19
56931,03/02/2011,High,0.05,34
57025,26/06/2013,Medium,0.03,12
57061,30/11/2013,Low,0.04,76
57061,30/11/2010,Low,0.07,20
57061,30/11/2013,Low,0.06,11
57092,01/05/2013,Critical,0.03,38
57095,23/03/2012,Medium,0.01,41
57216,29/07/2011,High,0.03,55
57216,29/07/2011,High,0.03,58
57318,10/01/2011,Medium,0.02,33
57318,10/01/2011,Medium,0.1,12
57376,19/06/2012,Critical,0.07,73
57376,19/06/2012,Critical,0.07,10
57638,22/04/2013,Low,0.09,35
57638,22/04/2013,Low,0.07,49
57638,22/04/2013,Low,0.08,49
57794,26/07/2010,Low,0.02,19
58054,04/01/2012,High,0.04,29
58342,01/04/2012,High,0.02,45
58433,01/07/2012,High,0.01,15
58433,01/07/2012,High,0,41
58433,01/07/2012,High,0.09,27
58496,11/06/2012,Not Specified,0.06,33
58628,24/03/2010,Medium,0.09,23
58659,24/10/2011,High,0.03,4
58788,01/02/2011,Low,0.04,31
58820,27/02/2011,Low,0.01,24
58914,09/04/2010,Low,0.07,46
58914,09/04/2013,Low,0.07,11
58917,02/03/2013,High,0.01,27
58917,02/03/2013,High,0.09,3
58947,26/09/2012,Not Specified,0.01,94
58947,26/09/2012,Not Specified,0.09,55
59008,29/09/2011,Critical,0.05,71
59009,18/11/2012,Critical,0.02,65
59108,07/10/2012,Low,0.09,41
59108,07/10/2012,Low,0.02,77
59238,19/09/2013,High,0.03,23
59365,07/12/2010,Medium,0.05,2
59685,10/12/2013,Critical,0.05,24
59685,10/12/2013,Critical,0.1,92
59686,08/03/2012,Low,0.01,46
59812,22/06/2012,Medium,0,76
59812,22/06/2012,Medium,0.06,3
59815,15/12/2011,Not Specified,0.09,26
59937,28/12/2010,High,0.02,13
85820,13/10/2011,Low,0.04,3
85831,20/02/2013,Not Specified,0.01,1
85838,15/07/2012,High,0.07,9
85838,15/07/2012,High,0.09,8
85838,15/07/2012,High,0.04,8
85838,15/07/2012,High,0.04,5
85847,22/10/2012,Not Specified,0.03,15
85847,22/10/2012,Not Specified,0.01,7
85849,02/11/2012,Critical,0.1,39
85852,17/03/2012,Critical,0.02,9
85857,19/01/2010,Low,0.09,10
85866,03/06/2010,Not Specified,0.09,16
85866,03/06/2010,Not Specified,0.03,11
85882,17/12/2011,Low,0.03,22
85882,17/12/2011,Low,0.05,21
85895,16/04/2010,High,0.01,9
85907,28/01/2011,Medium,0.03,7
85927,18/11/2013,Low,0.09,4
85934,07/05/2013,High,0.05,1
85934,07/05/2013,High,0.02,9
85934,07/05/2013,High,0.05,7
85941,10/06/2011,Medium,0.03,10
85941,10/06/2011,Medium,0.05,11
85960,30/04/2013,Not Specified,0.01,3
85973,20/10/2012,Not Specified,0.09,12
85983,11/09/2012,High,0.02,5
85994,07/08/2011,Critical,0.06,6
86007,04/04/2013,Medium,0.1,12
86007,04/04/2013,Medium,0.04,2
86020,27/12/2011,Medium,0.03,16
86035,06/04/2012,High,0.01,6
86041,17/06/2010,Not Specified,0.09,9
86041,17/06/2010,Not Specified,0.04,17
86041,17/06/2010,Not Specified,0.04,12
86046,24/05/2012,Critical,0.06,9
86046,24/05/2012,Critical,0.05,1
86056,28/12/2011,Critical,0.11,20
86067,28/12/2011,Critical,0.02,11
86079,26/10/2011,Critical,0.06,21
86079,26/10/2011,Critical,0.06,5
86086,28/09/2010,High,0.06,1
86095,28/12/2011,Critical,0,10
86095,28/12/2011,Critical,0,3
86095,28/12/2011,Critical,0.02,15
86108,28/06/2011,Medium,0.04,18
86118,16/05/2010,High,0.09,9
86122,05/01/2010,Not Specified,0.05,6
85985,12/01/2013,High,0.08,12
86135,01/10/2013,High,0.07,26
86135,01/10/2013,High,0.01,14
86136,15/07/2011,Medium,0.06,11
86148,18/03/2013,Critical,0.08,5
86148,18/03/2013,Critical,0.1,12
86153,25/03/2010,Critical,0.07,5
86153,25/03/2010,Critical,0.06,1
86161,19/03/2013,Critical,0.02,6
85909,16/10/2011,Low,0.06,4
86169,03/06/2012,High,0.03,14
86169,03/06/2012,High,0.05,7
86177,30/12/2011,Low,0.02,10
86181,13/06/2010,Low,0,6
86186,19/09/2011,High,0.02,15
86186,19/09/2011,High,0.07,15
86192,18/12/2010,Medium,0.08,14
86202,02/03/2013,Low,0.02,13
86207,24/01/2012,High,0.02,1
86207,24/01/2012,High,0.09,1
86219,15/12/2013,Not Specified,0.06,23
86223,26/09/2011,Low,0.01,9
86227,05/02/2010,Medium,0.07,10
86227,05/02/2010,Medium,0.1,1
86239,30/10/2012,Not Specified,0.09,4
86239,30/10/2012,Not Specified,0.03,3
86022,20/08/2012,Medium,0.09,11
86254,19/07/2012,High,0.02,15
86262,04/03/2012,Not Specified,0.05,8
86262,04/03/2012,Not Specified,0.05,10
86265,26/12/2012,Low,0.09,21
86277,07/10/2013,High,0.01,23
86282,10/07/2012,High,0.08,10
86290,17/08/2013,Critical,0.07,10
86295,19/05/2012,Low,0.06,2
86295,19/05/2012,Low,0.01,19
86302,30/04/2012,High,0,9
86316,28/08/2011,Not Specified,0.08,9
86316,28/08/2011,Not Specified,0.05,9
86327,20/09/2010,Critical,0.04,19
86327,20/09/2010,Critical,0.02,13
86327,20/09/2010,Critical,0.04,12
86337,12/07/2013,Critical,0.03,5
86337,12/07/2013,Critical,0.05,2
86337,12/07/2013,Critical,0.05,11
86342,01/08/2012,Critical,0.02,19
86298,26/01/2011,Critical,0.04,12
86351,20/10/2013,Medium,0.1,26
86351,20/10/2013,Medium,0.01,23
86354,17/06/2012,High,0.03,5
86354,17/06/2012,High,0.09,9
86366,30/11/2013,High,0,37
86366,30/11/2013,High,0.07,22
86370,22/01/2011,High,0.02,10
86370,22/01/2011,High,0.01,6
86377,24/03/2012,High,0.07,6
86393,30/04/2013,Critical,0.01,1
86397,02/12/2010,High,0.05,19
86411,21/11/2010,High,0.01,15
86423,26/02/2011,Low,0.07,11
86429,08/09/2012,Critical,0.05,20
86433,01/01/2011,Low,0.01,11
86433,01/01/2011,Low,0.09,3
86433,01/01/2011,Low,0.02,7
86437,01/03/2011,Not Specified,0.04,2
86437,01/03/2011,Not Specified,0.08,8
86451,15/07/2012,Medium,0.09,2
86455,01/06/2011,Medium,0.02,14
86461,16/06/2012,Critical,0.08,7
86467,16/04/2011,High,0.08,9
86467,16/04/2011,High,0.1,6
86472,25/09/2011,Medium,0.06,17
86481,03/12/2012,Critical,0.03,9
86487,17/03/2012,Critical,0.1,10
86487,17/03/2012,Critical,0.1,2
86498,17/02/2013,Critical,0.03,5
86503,04/01/2012,Critical,0.08,9
86503,04/01/2012,Critical,0.09,1
86512,04/07/2012,Not Specified,0.02,13
86516,23/11/2011,Medium,0.01,38
86516,23/11/2011,Medium,0.04,27
86526,18/04/2013,Low,0.02,2
86528,12/02/2010,Medium,0.03,1
86535,22/05/2010,Medium,0.01,5
86417,07/10/2012,Not Specified,0.02,9
86546,14/06/2010,Not Specified,0.01,4
86561,08/06/2013,Not Specified,0,12
86561,08/06/2013,Not Specified,0.04,12
86285,19/06/2011,Not Specified,0.04,9
86570,14/11/2012,Low,0.06,14
86578,08/03/2011,Critical,0.01,13
86594,02/06/2011,High,0.03,15
86594,02/06/2011,High,0.04,10
86599,30/09/2010,Not Specified,0.07,13
86611,26/07/2010,Not Specified,0.09,3
86622,01/03/2012,Low,0.06,6
86622,01/03/2012,Low,0.02,7
86632,01/10/2013,High,0.04,11
86632,01/10/2013,High,0.04,20
86633,16/12/2010,Critical,0.03,10
86633,16/12/2010,Critical,0,5
86644,04/08/2013,Not Specified,0.02,8
86646,20/09/2010,Medium,0.07,21
86655,05/05/2010,Low,0.06,12
86655,05/05/2010,Low,0.08,17
86663,19/05/2012,Medium,0.02,20
86663,19/05/2012,Medium,0.02,2
86674,14/05/2012,Low,0.07,16
86683,20/06/2013,Medium,0.03,2
86683,20/06/2013,Medium,0.01,16
86683,20/06/2013,Medium,0.01,18
86687,19/04/2010,Low,0.06,10
86517,30/05/2012,Medium,0.03,18
86694,25/11/2010,Not Specified,0.07,14
86701,04/09/2011,Low,0.08,3
86715,02/06/2013,Medium,0.04,7
86258,05/01/2010,High,0.03,2
86258,05/01/2010,High,0.01,3
86592,31/08/2010,Medium,0,15
86718,19/02/2013,Critical,0.09,10
86726,25/04/2011,Medium,0.07,1
86545,26/02/2010,Critical,0.02,6
86545,26/02/2010,Critical,0.03,6
86737,20/02/2011,Medium,0,8
86761,20/05/2013,Low,0.1,4
86775,21/08/2012,Medium,0.07,14
86225,18/09/2012,Not Specified,0.01,23
86802,14/02/2013,Critical,0.04,11
86802,14/02/2013,Critical,0.25,3
86808,14/02/2013,Critical,0.02,6
86808,14/02/2013,Critical,0.01,2
86823,23/08/2013,Low,0.09,4
86834,19/11/2013,Medium,0.05,13
86837,08/04/2010,Critical,0,7
86855,06/11/2012,Medium,0.08,30
86864,25/04/2013,Not Specified,0.07,6
86869,19/06/2010,Not Specified,0.1,1
86880,18/04/2013,Not Specified,0.06,1
86880,18/04/2013,Not Specified,0.03,3
86880,18/04/2013,Not Specified,0.08,4
86888,04/02/2011,Medium,0.08,12
86903,25/01/2011,Critical,0.05,4
86736,10/01/2011,Low,0.05,10
86918,27/02/2013,Not Specified,0,7
86918,27/02/2013,Not Specified,0.01,3
86932,31/05/2013,Critical,0,9
86932,31/05/2013,Critical,0.05,3
86935,13/05/2011,Not Specified,0.05,17
86935,13/05/2011,Not Specified,0.06,5
86951,04/07/2010,High,0.06,12
86927,12/09/2010,Critical,0,15
86959,12/05/2010,Medium,0,1
86969,18/05/2012,High,0.06,17
86969,18/05/2012,High,0.08,16
86969,18/05/2012,High,0.06,11
86979,15/04/2013,Low,0.06,4
86979,15/04/2013,Low,0.01,5
86988,27/10/2013,Low,0.08,13
86993,17/06/2013,High,0.09,18
86997,16/08/2011,Low,0.06,2
86997,16/08/2011,Low,0.06,18
86997,16/08/2011,Low,0.02,14
87007,26/04/2011,High,0.07,11
87016,20/12/2010,High,0.09,18
87016,20/12/2010,High,0.09,22
86313,12/03/2011,Not Specified,0.1,3
86313,12/03/2011,Not Specified,0.05,5
87022,15/08/2012,Critical,0.07,22
87027,09/08/2012,Low,0.01,20
87033,05/12/2010,Medium,0.06,15
87033,05/12/2010,Medium,0.04,6
87033,05/12/2010,Medium,0.02,1
87033,05/12/2010,Medium,0.02,11
87033,05/12/2010,Medium,0.07,12
87048,09/01/2012,Medium,0,1
87048,09/01/2012,Medium,0.08,8
87069,14/10/2013,High,0.07,21
87075,27/08/2013,Medium,0.08,16
87080,13/10/2011,Medium,0.09,13
87095,14/02/2013,Not Specified,0.07,1
87100,17/06/2012,Not Specified,0,6
87107,09/03/2012,Low,0.1,9
87107,09/03/2012,Low,0.05,11
87115,04/08/2013,High,0.09,15
87119,14/09/2011,Medium,0.06,21
87119,14/09/2011,Medium,0.08,6
87133,27/12/2013,High,0.09,7
87140,12/09/2012,Medium,0.05,13
87140,12/09/2012,Medium,0.08,5
87149,02/03/2011,Medium,0.1,8
87149,02/03/2011,Medium,0.04,9
87164,16/07/2011,Low,0,14
87181,07/02/2012,Not Specified,0.1,10
87181,07/02/2012,Not Specified,0.07,3
87181,07/02/2012,Not Specified,0.08,13
87189,19/08/2012,Not Specified,0.09,12
87193,07/05/2010,High,0.05,9
87212,17/10/2012,Critical,0.09,9
87215,29/12/2011,Critical,0.05,19
87226,18/05/2013,High,0.01,16
87226,18/05/2013,High,0.02,1
87230,06/05/2012,High,0.06,9
87106,23/12/2011,High,0.01,12
87234,19/08/2010,Not Specified,0.07,13
87234,19/08/2010,Not Specified,0,5
87234,19/08/2010,Not Specified,0.1,19
86713,24/03/2013,Critical,0.1,2
87242,13/03/2012,High,0.05,3
86317,08/11/2011,Low,0.04,24
87254,11/07/2013,Not Specified,0.03,13
87271,20/11/2013,High,0.07,39
87272,06/03/2010,Not Specified,0.06,3
87272,06/03/2010,Not Specified,0.05,4
87277,04/05/2010,Critical,0.06,14
87277,04/05/2010,Critical,0.09,1
86840,04/12/2011,Medium,0.03,10
87293,15/04/2013,Not Specified,0.09,1
87297,07/05/2010,High,0.07,17
86333,01/12/2011,Critical,0,15
87312,19/03/2013,Not Specified,0.08,6
87312,19/03/2013,Not Specified,0.05,11
87312,19/03/2013,Not Specified,0.1,11
87318,12/01/2011,High,0.07,9
87329,22/09/2011,Not Specified,0.08,12
87337,30/10/2011,Not Specified,0,17
87337,30/10/2011,Not Specified,0.09,16
87342,14/12/2010,Low,0.09,1
87345,25/03/2010,Low,0.05,12
87345,25/03/2010,Low,0.01,2
86950,29/05/2010,Medium,0.02,2
87347,17/01/2010,Medium,0.05,6
87362,04/03/2013,Critical,0.02,10
87362,04/03/2013,Critical,0.08,2
87365,15/03/2010,High,0.04,6
87376,29/11/2011,Medium,0.06,11
87378,01/09/2010,Not Specified,0.05,15
87378,01/09/2010,Not Specified,0.09,1
87386,05/10/2012,Not Specified,0.04,4
87394,06/09/2013,Not Specified,0.09,14
87394,06/09/2013,Not Specified,0.01,19
87398,20/06/2011,Medium,0.03,16
87416,14/03/2013,Critical,0,11
86296,05/05/2013,Low,0.09,1
86296,05/05/2013,Low,0.06,16
87261,14/11/2011,Critical,0.01,10
87261,14/11/2011,Critical,0.1,8
87425,01/06/2010,Not Specified,0.06,6
87425,01/06/2010,Not Specified,0.08,9
87434,12/04/2013,High,0,6
87439,06/02/2012,Critical,0.01,11
87439,06/02/2012,Critical,0.08,2
87450,07/06/2013,Not Specified,0.09,1
87450,07/06/2013,Not Specified,0.03,13
87457,03/09/2011,Critical,0.05,3
87465,16/03/2011,High,0.01,4
87357,18/10/2010,Critical,0.01,11
87357,18/10/2010,Critical,0.04,17
87357,18/10/2010,Critical,0.01,4
85865,28/03/2010,Medium,0.08,10
87443,13/09/2013,Not Specified,0.06,22
87443,13/09/2013,Not Specified,0.07,23
86717,05/09/2013,Not Specified,0.04,8
87469,12/03/2011,Low,0.01,1
87473,02/06/2010,Medium,0.01,8
86691,12/09/2012,Medium,0.06,20
86691,12/09/2012,Medium,0.01,1
87496,30/04/2012,Not Specified,0.07,2
87496,30/04/2012,Not Specified,0.09,11
87510,09/07/2013,High,0,9
87510,09/07/2013,High,0.02,1
87510,09/07/2013,High,0.08,15
87510,09/07/2013,High,0.1,5
87474,29/06/2010,High,0.05,8
87474,29/06/2010,High,0,5
87474,29/06/2010,High,0.09,9
87375,14/01/2011,Not Specified,0.08,2
87517,05/03/2013,Not Specified,0.01,4
87517,05/03/2013,Not Specified,0.06,1
87512,10/05/2011,Critical,0.04,14
87522,08/01/2011,Critical,0.01,5
87528,01/08/2013,Not Specified,0.06,3
87531,12/04/2011,High,0.08,10
87550,21/10/2013,Not Specified,0.08,26
87111,01/01/2012,Not Specified,0.01,3
87111,01/01/2012,Not Specified,0.06,6
87557,22/02/2011,Medium,0,12
87557,22/02/2011,Medium,0.04,10
87571,25/01/2011,High,0.1,8
87571,25/01/2011,High,0.01,1
87571,25/01/2011,High,0.01,3
87576,25/07/2012,High,0.05,5
87580,28/06/2011,Low,0.1,12
87596,03/09/2012,Low,0.05,3
87609,01/05/2012,High,0.01,12
87613,14/12/2011,Low,0.09,6
87621,29/05/2011,Low,0.09,11
87637,19/08/2011,Critical,0.08,16
86591,16/01/2010,Critical,0.02,2
86591,16/01/2010,Critical,0.01,8
86867,11/03/2010,Not Specified,0.06,9
87648,28/10/2011,Not Specified,0.01,9
86190,21/08/2010,Not Specified,0.07,6
87660,10/09/2012,Not Specified,0.07,7
87673,14/07/2011,High,0.06,6
87673,14/07/2011,High,0.01,7
87562,23/06/2012,Critical,0.04,12
87676,05/03/2010,Critical,0.05,6
86442,15/07/2012,Not Specified,0.09,10
87699,26/08/2013,Critical,0.06,11
87708,14/08/2013,High,0.04,3
86005,19/06/2011,Medium,0.03,8
86005,19/06/2011,Medium,0.1,17
86005,19/06/2011,Medium,0.08,3
87554,20/03/2010,Medium,0.06,2
87714,10/10/2012,High,0.03,19
87714,10/10/2012,High,0.01,12
87722,24/05/2011,Low,0.08,2
87083,04/09/2013,Critical,0,17
87083,04/09/2013,Critical,0.07,12
87734,31/07/2013,Critical,0.02,10
