SALES_ID,CUST_ID,PROD_ID,ORD_ID,SHIPPING_ID,ORD_DATE,SHIP_DATE,PROD_NAME,Process Time Difference,Profit,Sales
194,1402,194,12129,194,25/12/2013,28/12/2013,"Global High-Back Leather Tilter, Burgundy",3 days 0 hrs 0 mins ,"-1,197.58","9,704.10"
195,1745,195,12224,195,12/12/2010,14/12/2010,Bevis 36 x 72 Conference Tables,2 days 0 hrs 0 mins ,-247.55,605.82
196,1745,196,12224,196,12/12/2010,12/12/2010,Accessory17,0 days 0 hrs 0 mins ,-277.21,"1,569.00"
197,1745,197,12256,197,18/12/2013,20/12/2013,Avery 49,2 days 0 hrs 0 mins ,29.88,235.94
198,3289,198,12320,198,20/12/2012,22/12/2012,Anderson Hickey Conga Table Tops & Accessories,2 days 0 hrs 0 mins ,11.65,"1,078.42"
199,3079,199,12480,199,07/07/2010,08/07/2010,O'Sullivan Cherrywood Estates Traditional Barrister Bookcase,1 days 0 hrs 0 mins ,-203.27,"1,483.76"
200,181,200,12643,200,19/03/2011,21/03/2011,White GlueTop Scratch Pads,2 days 0 hrs 0 mins ,143.23,345.69
201,2670,201,12804,201,25/05/2013,28/05/2013,Avery 497,3 days 0 hrs 0 mins ,28.47,88.79
202,2670,202,12804,202,25/05/2013,27/05/2013,Assorted Color Push Pins,2 days 0 hrs 0 mins ,-4.17,109.21
203,2670,203,12804,203,25/05/2013,27/05/2013,"Letter/Legal File Tote with Clear Snap-On Lid, Black Granite",2 days 0 hrs 0 mins ,-44.92,767.31
204,2403,204,12868,204,01/03/2012,02/03/2012,Newell 310,1 days 0 hrs 0 mins ,-2.44,60.21
205,2403,205,12868,205,01/03/2012,03/03/2012,Spiral Phone Message Books with Labels by Adams,2 days 0 hrs 0 mins ,-5.26,9.37
206,1129,206,12897,206,18/07/2012,19/07/2012,Avery 487,1 days 0 hrs 0 mins ,59.92,192.28
207,1129,207,12897,207,18/07/2012,19/07/2012,Xerox 216,1 days 0 hrs 0 mins ,-120.95,286.62
208,1999,208,12900,208,03/05/2011,04/05/2011,Nu-Dell Executive Frame,1 days 0 hrs 0 mins ,100.04,915.6
209,1999,209,12900,209,03/05/2011,05/05/2011,Okidata ML184 Turbo Dot Matrix Printers,2 days 0 hrs 0 mins ,308.22,"5,916.75"
210,1413,210,12930,210,24/11/2012,25/11/2012,Belkin F5C206VTEL 6 Outlet Surge,1 days 0 hrs 0 mins ,261.87,"3,911.34"
211,2403,211,13284,211,12/08/2013,13/08/2013,GBC DocuBind 200 Manual Binding Machine,1 days 0 hrs 0 mins ,"3,858.28","18,124.88"
212,2403,212,13284,212,12/08/2013,13/08/2013,Vinyl Sectional Post Binders,1 days 0 hrs 0 mins ,674.99,"3,325.14"
213,1106,213,13383,213,15/06/2013,17/06/2013,Tennsco Commercial Shelving,2 days 0 hrs 0 mins ,"-1,072.97","1,135.76"
214,1745,214,13408,214,14/02/2010,16/02/2010,"Tenex Traditional Chairmats for Medium Pile Carpet, Standard Lip, 36"" x 48""",2 days 0 hrs 0 mins ,116.51,256.77
215,1682,215,13440,215,13/10/2011,15/10/2011,"Memorex 80 Minute CD-R Spindle, 100/Pack",2 days 0 hrs 0 mins ,261.11,"1,766.95"
216,2645,216,13444,216,05/01/2013,08/01/2013,Wirebound Voice Message Log Book,3 days 0 hrs 0 mins ,21.85,168.48
217,198,217,13507,217,29/12/2013,30/12/2013,Strathmore Photo Mount Cards,1 days 0 hrs 0 mins ,-75.71,352.2
218,1413,218,13570,218,02/12/2013,03/12/2013,Document Clip Frames,1 days 0 hrs 0 mins ,-8.8,33.94
219,1413,219,13570,219,02/12/2013,02/12/2013,LX 677,0 days 0 hrs 0 mins ,"1,086.96","8,155.51"
220,1745,220,13601,220,16/08/2013,20/08/2013,"Eureka Hand Vacuum, Bagless",4 days 0 hrs 0 mins ,-126.03,"1,645.82"
221,2382,221,13606,221,26/04/2010,28/04/2010,Avery Hi-Liter® Fluorescent Desk Style Markers,2 days 0 hrs 0 mins ,19.04,109.86
222,471,222,13634,222,18/04/2012,18/04/2012,"IBM Active Response Keyboard, Black",0 days 0 hrs 0 mins ,70.02,"2,062.06"
223,471,223,13634,223,18/04/2012,19/04/2012,Staples Brown Kraft Recycled Clasp Envelopes,1 days 0 hrs 0 mins ,-73.96,168.2
224,3079,224,13638,224,30/09/2012,02/10/2012,TDK 4.7GB DVD+RW,2 days 0 hrs 0 mins ,165.2,"1,337.67"
225,471,225,13730,225,09/05/2012,11/05/2012,Bevis Round Conference Table Top & Single Column Base,2 days 0 hrs 0 mins ,-470.99,"5,704.74"
226,1129,226,13735,226,21/05/2010,23/05/2010,"#10- 4 1/8"" x 9 1/2"" Security-Tint Envelopes",2 days 0 hrs 0 mins ,117.38,406.91
227,117,227,13959,227,04/04/2010,06/04/2010,Avery 493,2 days 0 hrs 0 mins ,112.06,228.46
228,117,228,13959,228,04/04/2010,06/04/2010,EcoTones® Memo Sheets,2 days 0 hrs 0 mins ,16.79,77.61
229,1959,229,13984,229,24/09/2013,24/09/2013,"Tenex Carpeted, Granite-Look or Clear Contemporary Contour Shape Chair Mats",0 days 0 hrs 0 mins ,"-1,157.91","4,310.92"
230,2190,230,13988,230,01/08/2013,02/08/2013,"Eldon® 300 Class™ Desk Accessories, Black",1 days 0 hrs 0 mins ,-59.71,360.54
231,2190,231,13988,231,01/08/2013,02/08/2013,Super Decoflex Portable Personal File,1 days 0 hrs 0 mins ,-35.92,"1,253.92"
232,2190,232,13988,232,01/08/2013,02/08/2013,Staples 6 Outlet Surge,1 days 0 hrs 0 mins ,-2.24,472.62
233,1129,233,14023,233,20/02/2011,22/02/2011,Acco D-Ring Binder w/DublLock®,2 days 0 hrs 0 mins ,241.08,711.1
234,1129,234,14023,234,20/02/2011,21/02/2011,Xerox 1948,1 days 0 hrs 0 mins ,40.61,498.16
235,1682,235,14115,235,14/08/2010,16/08/2010,Eldon® 200 Class™ Desk Accessories,2 days 0 hrs 0 mins ,-38.38,284.48
236,1682,236,14115,236,14/08/2013,16/08/2013,3395,2 days 0 hrs 0 mins ,591.91,"6,592.12"
237,2190,237,14241,237,14/06/2013,15/06/2013,Newell 309,1 days 0 hrs 0 mins ,48.86,395.45
238,894,238,14596,238,10/01/2010,12/01/2010,Document Clip Frames,2 days 0 hrs 0 mins ,29.33,199.12
239,894,239,14596,239,10/01/2010,11/01/2010,Newell 337,1 days 0 hrs 0 mins ,-86,63.14
240,2403,240,14630,240,16/10/2013,16/10/2013,Boston 16801 Nautilus™ Battery Pencil Sharpener,0 days 0 hrs 0 mins ,4.75,769.85
241,894,241,14693,241,09/01/2012,11/01/2012,Xerox 221,2 days 0 hrs 0 mins ,-140.03,303.42
242,894,242,14693,242,09/01/2012,11/01/2012,"Tennsco Lockers, Sand",2 days 0 hrs 0 mins ,"-2,157.60",959.38
243,3079,243,14755,243,05/01/2011,05/01/2011,Avery Hi-Liter Pen Style Six-Color Fluorescent Set,0 days 0 hrs 0 mins ,11.83,111.48
244,3079,244,14755,244,05/01/2011,07/01/2011,5170,2 days 0 hrs 0 mins ,181.75,"2,322.81"
245,3075,245,14756,245,31/08/2010,31/08/2010,"Executive Impressions 13"" Clairmont Wall Clock",0 days 0 hrs 0 mins ,-25.38,84.6
246,478,246,14784,246,14/03/2013,15/03/2013,Hon 61000 Series Interactive Training Tables,1 days 0 hrs 0 mins ,33.99,"2,009.05"
247,2491,247,14785,247,09/10/2010,09/10/2010,Avery 493,0 days 0 hrs 0 mins ,31.75,170.75
248,2491,248,14785,248,09/10/2010,10/10/2010,"Boston Model 1800 Electric Pencil Sharpener, Gray",1 days 0 hrs 0 mins ,117.21,"1,339.42"
249,563,249,14819,249,25/01/2011,27/01/2011,Kensington 7 Outlet MasterPiece Power Center with Fax/Phone Line Protection,2 days 0 hrs 0 mins ,"1,249.11","9,062.73"
250,563,250,14819,250,25/01/2011,26/01/2011,O'Sullivan 3-Shelf Heavy-Duty Bookcases,1 days 0 hrs 0 mins ,-765.15,"1,584.10"
251,1723,251,14855,251,30/04/2011,02/05/2011,Avery Poly Binder Pockets,2 days 0 hrs 0 mins ,-150.9,174.9
252,1723,252,14855,252,30/04/2011,02/05/2011,Eldon Pizzaz™ Desk Accessories,2 days 0 hrs 0 mins ,-150.53,103.8
253,1723,253,14855,253,30/04/2011,02/05/2011,Bevis 36 x 72 Conference Tables,2 days 0 hrs 0 mins ,-168.48,"2,557.51"
254,2303,254,14884,254,27/09/2012,29/09/2012,T60,2 days 0 hrs 0 mins ,-301.68,947.97
255,553,255,14916,255,27/02/2013,01/03/2013,StarTAC 6500,2 days 0 hrs 0 mins ,21.02,"1,685.94"
256,1217,256,15009,256,21/12/2012,23/12/2012,"Boston Electric Pencil Sharpener, Model 1818, Charcoal Black",2 days 0 hrs 0 mins ,-7.8,"2,400.26"
257,1217,257,15009,257,21/12/2012,22/12/2012,Staples #10 Colored Envelopes,1 days 0 hrs 0 mins ,61.09,458.86
258,349,258,15264,258,17/11/2012,19/11/2012,Fellowes PB500 Electric Punch Plastic Comb Binding Machine with Manual Bind,2 days 0 hrs 0 mins ,-542.93,"11,938.40"
259,349,259,15264,259,17/11/2012,17/11/2012,Self-Adhesive Address Labels for Typewriters by Universal,0 days 0 hrs 0 mins ,22.14,305.12
260,553,260,15300,260,08/02/2012,10/02/2012,Astroparche® Fine Business Paper,2 days 0 hrs 0 mins ,-75.25,257.25
261,1314,261,15303,261,13/09/2011,14/09/2011,"Avery® Durable Plastic 1"" Binders",1 days 0 hrs 0 mins ,-74.41,183
262,1314,262,15303,262,13/09/2011,15/09/2011,"Imation IBM Formatted Diskettes, 100/Pack",2 days 0 hrs 0 mins ,-108.14,965.16
263,1280,263,15463,263,24/07/2011,26/07/2011,Xerox 1920,2 days 0 hrs 0 mins ,-193.48,354.4
264,2190,264,15714,264,05/07/2012,07/07/2012,"Eureka Hand Vacuum, Bagless",2 days 0 hrs 0 mins ,3.6,"3,414.57"
265,3196,265,15907,265,11/04/2012,13/04/2012,O'Sullivan 2-Shelf Heavy-Duty Bookcases,2 days 0 hrs 0 mins ,"-1,414.41","2,041.60"
266,3196,266,15907,266,11/04/2012,14/04/2012,"Tenex 46"" x 60"" Computer Anti-Static Chairmat, Rectangular Shaped",3 days 0 hrs 0 mins ,950.68,"4,135.88"
267,3196,267,15907,267,11/04/2012,12/04/2012,"Wirebound Message Books, 2 7/8"" x 5"", 3 Forms per Page",1 days 0 hrs 0 mins ,-5.41,28.05
268,2567,268,16098,268,21/07/2013,25/07/2013,"GE 4 Foot Flourescent Tube, 40 Watt",4 days 0 hrs 0 mins ,50.59,666.4
269,2567,269,16098,269,21/07/2013,23/07/2013,Large Capacity Hanging Post Binders,2 days 0 hrs 0 mins ,333.53,"1,411.90"
270,1723,270,16289,270,17/07/2011,19/07/2011,V2397,2 days 0 hrs 0 mins ,"2,040.87","6,755.63"
271,1723,271,16289,271,17/07/2011,19/07/2011,Aluminum Document Frame,2 days 0 hrs 0 mins ,96.95,507.36
272,1282,272,16320,272,20/10/2012,22/10/2012,M3682,2 days 0 hrs 0 mins ,141.49,"3,604.71"
273,373,273,16422,273,09/10/2012,10/10/2012,Xerox 23,1 days 0 hrs 0 mins ,-50.94,537.22
274,373,274,16422,274,09/10/2012,11/10/2012,Acme® Box Cutter Scissors,2 days 0 hrs 0 mins ,-24.49,343
275,2431,275,16480,275,06/12/2013,08/12/2013,3M Organizer Strips,2 days 0 hrs 0 mins ,-69.53,174.46
276,2498,276,16547,276,18/02/2010,20/02/2010,Hon 4700 Series Mobuis™ Mid-Back Task Chairs with Adjustable Arms,2 days 0 hrs 0 mins ,"1,240.25","10,554.63"
277,2498,277,16547,277,18/02/2010,18/02/2010,BoxOffice By Design Rectangular and Half-Moon Meeting Room Tables,0 days 0 hrs 0 mins ,-533.23,"1,749.64"
278,2882,278,16676,278,19/03/2010,19/03/2010,SouthWestern Bell FA970 Digital Answering Machine with Time/Day Stamp,0 days 0 hrs 0 mins ,-16.06,936.8
279,102,279,16710,279,24/04/2012,26/04/2012,Panasonic KX-P1150 Dot Matrix Printer,2 days 0 hrs 0 mins ,"1,300.80","6,258.27"
280,2498,280,16741,280,30/09/2011,01/10/2011,Xerox 1982,1 days 0 hrs 0 mins ,-42.38,289.61
281,117,281,16772,281,26/12/2013,28/12/2013,Avery 479,2 days 0 hrs 0 mins ,32.81,191.42
282,3342,282,16806,282,17/06/2013,18/06/2013,"Fellowes Mobile Numeric Keypad, Graphite",1 days 0 hrs 0 mins ,-132.15,251.06
283,3342,283,16806,283,17/06/2011,19/06/2011,iDENi80s,2 days 0 hrs 0 mins ,-201.05,"1,539.96"
284,2882,284,16897,284,15/06/2013,17/06/2013,Hon 4070 Series Pagoda™ Round Back Stacking Chairs,2 days 0 hrs 0 mins ,-243.51,759.6
285,2882,285,16897,285,15/06/2013,17/06/2013,"Quartet Alpha® White Chalk, 12/Pack",2 days 0 hrs 0 mins ,10.03,161.55
286,553,286,17155,286,28/01/2010,29/01/2010,"Adams Phone Message Book, 200 Message Capacity, 8 1/16” x 11”",1 days 0 hrs 0 mins ,34.07,267.53
287,553,287,17155,287,28/01/2013,28/01/2013,Fellowes Neat Ideas® Storage Cubes,0 days 0 hrs 0 mins ,"-1,440.43","1,168.35"
288,1193,288,17216,288,27/05/2013,28/05/2013,Hon 4070 Series Pagoda™ Round Back Stacking Chairs,1 days 0 hrs 0 mins ,-99.16,"2,875.06"
289,1999,289,17317,289,03/12/2013,05/12/2013,Grip Seal Envelopes,2 days 0 hrs 0 mins ,-20.87,69.32
290,349,290,17446,290,09/06/2010,11/06/2010,Acme® Elite Stainless Steel Scissors,2 days 0 hrs 0 mins ,5.86,212.89
291,640,291,17542,291,31/08/2011,02/09/2011,Avery 49,2 days 0 hrs 0 mins ,43.37,191.93
292,962,292,17636,292,04/02/2010,08/02/2010,Newell 343,4 days 0 hrs 0 mins ,-4.2,7.01
293,21,293,17860,293,06/04/2012,08/04/2012,Hoover Commercial Soft Guard Upright Vacuum And Disposable Filtration Bags,2 days 0 hrs 0 mins ,-96.33,156.38
294,1104,294,17985,294,12/04/2012,13/04/2012,Office Star Flex Back Scooter Chair with White Frame,1 days 0 hrs 0 mins ,-183.26,473.88
295,1104,295,17985,295,12/04/2012,14/04/2012,Accessory39,2 days 0 hrs 0 mins ,-133.31,950.91
296,471,296,18341,296,18/07/2013,18/07/2013,Xerox 196,0 days 0 hrs 0 mins ,-219.8,335.49
297,3289,297,18373,297,12/04/2013,12/04/2013,Kensington 7 Outlet MasterPiece Power Center with Fax/Phone Line Protection,0 days 0 hrs 0 mins ,"2,164.64","6,608.24"
298,1413,298,18530,298,31/12/2011,31/12/2011,"Career Cubicle Clock, 8 1/4"", Black",0 days 0 hrs 0 mins ,48.85,112.26
299,1413,299,18530,299,31/12/2011,02/01/2012,i1000,2 days 0 hrs 0 mins ,286.36,"2,744.40"
300,3289,300,18534,300,30/12/2012,30/12/2012,"80 Minute Slim Jewel Case CD-R , 10/Pack - Staples",0 days 0 hrs 0 mins ,21.68,565.16
301,1745,301,18561,301,09/01/2010,10/01/2010,"Avery 05222 Permanent Self-Adhesive File Folder Labels for Typewriters, on Rolls, White, 250/Roll",1 days 0 hrs 0 mins ,-51.74,45.87
302,21,302,18596,302,02/10/2013,04/10/2013,Office Star Flex Back Scooter Chair with White Frame,2 days 0 hrs 0 mins ,126.31,"10,303.73"
303,21,303,18596,303,02/10/2013,04/10/2013,Avery 485,2 days 0 hrs 0 mins ,223.38,872.68
304,1314,304,18598,304,06/08/2011,09/08/2011,"GBC White Gloss Covers, Plain Front",3 days 0 hrs 0 mins ,28.55,626.46
305,1314,305,18598,305,06/08/2011,08/08/2011,Luxo Professional Combination Clamp-On Lamps,2 days 0 hrs 0 mins ,855.14,"8,686.35"
306,806,306,18789,306,16/03/2012,18/03/2012,Xerox 1951,2 days 0 hrs 0 mins ,279.81,"1,745.16"
307,2491,307,18790,307,11/02/2013,13/02/2013,Lexmark 4227 Plus Dot Matrix Printer,2 days 0 hrs 0 mins ,"-1,596.75","13,253.93"
308,3079,308,18917,308,03/05/2013,05/05/2013,Round Ring Binders,2 days 0 hrs 0 mins ,-8.36,37.05
309,1723,309,18945,309,17/01/2013,19/01/2013,Maxell DVD-RAM Discs,2 days 0 hrs 0 mins ,67.42,576.59
310,308,310,18950,310,27/02/2013,05/03/2013,Lexmark Z54se Color Inkjet Printer,6 days 0 hrs 0 mins ,"1,101.90","3,008.50"
311,1413,311,19041,311,26/07/2012,30/07/2012,Belkin 6 Outlet Metallic Surge Strip,4 days 0 hrs 0 mins ,-18.5,48.08
312,1413,312,19041,312,26/07/2012,04/08/2012,Belkin F9M820V08 8 Outlet Surge,9 days 0 hrs 0 mins ,530.22,"2,495.08"
313,1280,313,19042,313,01/03/2010,02/03/2010,"Wilson Jones Ledger-Size, Piano-Hinge Binder, 2"", Blue",1 days 0 hrs 0 mins ,54.9,327.61
314,2548,314,19205,314,26/07/2011,27/07/2011,Xerox 1935,1 days 0 hrs 0 mins ,479.62,"1,538.63"
315,2548,315,19205,315,26/07/2011,28/07/2011,"Avery Hi-Liter GlideStik Fluorescent Highlighter, Yellow Ink",2 days 0 hrs 0 mins ,2.36,128.87
316,308,316,19332,316,27/02/2013,01/03/2013,"Bevis Round Conference Table Top, X-Base",2 days 0 hrs 0 mins ,-433.29,"8,246.86"
317,1282,317,19365,317,16/01/2012,17/01/2012,Xerox 1992,1 days 0 hrs 0 mins ,-69.38,200.64
318,894,318,19394,318,25/12/2013,26/12/2013,Accessory21,1 days 0 hrs 0 mins ,75.21,558.65
319,894,319,19394,319,25/12/2013,28/12/2013,StarTAC 6500,3 days 0 hrs 0 mins ,-452.39,"1,078.41"
320,962,320,19429,320,24/08/2013,24/08/2013,Bevis 36 x 72 Conference Tables,0 days 0 hrs 0 mins ,-84.93,480.48
321,640,321,19556,321,30/12/2011,16/01/2012,"Office Star - Contemporary Task Swivel chair with 2-way adjustable arms, Plum",17 days 0 hrs 0 mins ,-423.77,"10,671.20"
322,640,322,19556,322,30/12/2011,10/01/2012,Xerox 1908,11 days 0 hrs 0 mins ,469.69,"2,109.51"
323,640,323,19556,323,30/12/2011,27/01/2012,282,28 days 0 hrs 0 mins ,727.36,"6,013.69"
324,117,324,19812,324,02/04/2011,07/04/2011,Chromcraft Bull-Nose Wood Oval Conference Tables & Bases,5 days 0 hrs 0 mins ,-163.2,"1,358.78"
325,3251,325,19841,325,26/12/2011,22/01/2012,Staples SlimLine Pencil Sharpener,27 days 0 hrs 0 mins ,-31.74,388.52
326,3251,326,19841,326,26/12/2011,26/01/2012,688,31 days 0 hrs 0 mins ,-557.95,"2,092.05"
327,3251,327,19841,327,26/12/2013,14/01/2014,M3682,19 days 0 hrs 0 mins ,"1,304.56","9,375.35"
328,1402,328,19936,328,13/11/2013,14/11/2013,Staples® General Use 3-Ring Binders,1 days 0 hrs 0 mins ,-9.82,131.53
329,1402,329,19936,329,13/11/2013,14/11/2013,"Verbatim DVD-RAM, 5.2GB, Rewritable, Type 1, DS",1 days 0 hrs 0 mins ,301.31,"4,025.60"
330,2498,330,20007,330,05/08/2010,06/08/2010,Newell 323,1 days 0 hrs 0 mins ,-46.25,148.36
331,1723,331,20036,331,05/12/2011,08/12/2011,Bush Mission Pointe Library,3 days 0 hrs 0 mins ,-533.44,"8,119.28"
332,1723,332,20036,332,05/12/2011,07/12/2011,T60,2 days 0 hrs 0 mins ,307.25,"3,240.93"
333,1723,333,20036,333,05/12/2011,05/12/2011,Staples 6 Outlet Surge,0 days 0 hrs 0 mins ,-31.55,534.45
334,1723,334,20036,334,05/12/2011,07/12/2011,"Micro Innovations Micro 3000 Keyboard, Black",2 days 0 hrs 0 mins ,-25.23,"2,222.71"
335,604,335,20068,335,28/02/2012,29/02/2012,Avery Durable Poly Binders,1 days 0 hrs 0 mins ,-46.13,59.09
336,1106,336,20261,336,20/05/2013,20/05/2013,GBC Wire Binding Strips,0 days 0 hrs 0 mins ,67.11,992.01
337,1106,337,20261,337,20/05/2010,23/05/2010,"Telephone Message Books with Fax/Mobile Section, 5 1/2"" x 3 3/16""",3 days 0 hrs 0 mins ,81.91,318.47
338,1106,338,20261,338,20/05/2013,21/05/2013,Talkabout T8367,1 days 0 hrs 0 mins ,168.24,"1,619.30"
339,1821,339,20807,339,21/07/2013,22/07/2013,Accessory9,1 days 0 hrs 0 mins ,82.82,642.05
340,1821,340,20807,340,21/07/2013,23/07/2013,Office Star - Mid Back Dual function Ergonomic High Back Chair with 2-Way Adjustable Arms,2 days 0 hrs 0 mins ,768.06,"8,676.63"
341,1402,341,20960,341,18/11/2012,23/11/2012,Micro Innovations 104 Keyboard,5 days 0 hrs 0 mins ,-104.82,670.39
342,1822,342,21057,342,03/02/2012,10/02/2012,"80 Minute CD-R Spindle, 100/Pack - Staples",7 days 0 hrs 0 mins ,169.92,"1,221.92"
343,308,343,21249,343,19/09/2011,21/09/2011,Belkin Premiere Surge Master II 8-outlet surge protector,2 days 0 hrs 0 mins ,299.35,"1,968.73"
344,308,344,21249,344,19/09/2013,21/09/2013,StarTAC 8000,2 days 0 hrs 0 mins ,-523,"2,700.43"
345,699,345,21539,345,09/07/2013,10/07/2013,Standard Line™ “While You Were Out” Hardbound Telephone Message Book,1 days 0 hrs 0 mins ,40.11,539.07
346,699,346,21539,346,09/07/2011,09/07/2011,"Lesro Sheffield Collection Coffee Table, End Table, Center Table, Corner Table",0 days 0 hrs 0 mins ,"-1,730.30","2,819.81"
347,3342,347,21572,347,13/02/2010,15/02/2010,Electrix Halogen Magnifier Lamp,2 days 0 hrs 0 mins ,"2,861.01","8,549.04"
348,1193,348,21574,348,15/01/2011,16/01/2011,Fuji Slim Jewel Case CD-R,1 days 0 hrs 0 mins ,-59.52,77.55
349,272,349,21600,349,04/04/2011,11/04/2011,"Staples Wirebound Steno Books, 6"" x 9"", 12/Pack",7 days 0 hrs 0 mins ,32.53,169.48
350,2431,350,21601,350,06/04/2012,06/04/2012,SAFCO Boltless Steel Shelving,0 days 0 hrs 0 mins ,-609.09,"2,450.07"
351,1340,351,21636,351,10/08/2010,17/08/2010,"Avery Flip-Chart Easel Binder, Black",7 days 0 hrs 0 mins ,-52.65,682.68
352,1340,352,21636,352,10/08/2010,15/08/2010,"Perma STOR-ALL™ Hanging File Box, 13 1/8""W x 12 1/4""D x 10 1/2""H",5 days 0 hrs 0 mins ,-24.44,73.44
353,1340,353,21636,353,10/08/2010,10/08/2010,Accessory24,0 days 0 hrs 0 mins ,366.51,"2,997.07"
354,1745,354,21670,354,11/01/2012,12/01/2012,Howard Miller 12-3/4 Diameter Accuwave DS ™ Wall Clock,1 days 0 hrs 0 mins ,556.6,"2,210.86"
355,2491,355,21760,355,30/01/2012,31/01/2012,"Eldon® Expressions™ Wood Desk Accessories, Oak",1 days 0 hrs 0 mins ,0.75,79.11
356,2882,356,21958,356,05/06/2010,06/06/2010,Hoover WindTunnel™ Plus Canister Vacuum,1 days 0 hrs 0 mins ,732.27,"7,497.05"
357,2303,357,22051,357,30/12/2012,01/01/2013,Xerox 1922,2 days 0 hrs 0 mins ,-160.71,418.66
358,1193,358,22115,358,15/06/2013,15/06/2013,Panasonic KX-P1150 Dot Matrix Printer,0 days 0 hrs 0 mins ,-283.94,"1,203.10"
359,667,359,22147,359,16/01/2010,20/01/2010,"Executive Impressions 14"" Two-Color Numerals Wall Clock",4 days 0 hrs 0 mins ,70.03,832.14
360,3079,360,22468,360,10/06/2011,10/06/2011,Premium Transparent Presentation Covers by GBC,0 days 0 hrs 0 mins ,41.52,484.67
361,3079,361,22468,361,10/06/2011,11/06/2011,"Adams Write n' Stick Phone Message Book, 11"" X 5 1/4"", 200 Messages",1 days 0 hrs 0 mins ,13.31,100.61
362,3079,362,22468,362,10/06/2011,12/06/2011,Staples Plastic Wall Frames,2 days 0 hrs 0 mins ,23.61,249.93
363,1280,363,22656,363,22/12/2011,24/12/2011,Belkin ErgoBoard™ Keyboard,2 days 0 hrs 0 mins ,-77.89,587.67
364,2107,364,22727,364,03/07/2012,03/07/2012,Xerox 1966,0 days 0 hrs 0 mins ,-120.37,402.36
365,1314,365,22755,365,30/03/2013,31/03/2013,"Acco Pressboard Covers with Storage Hooks, 14 7/8"" x 11"", Light Blue",1 days 0 hrs 0 mins ,-95.05,187.84
366,1314,366,22755,366,30/03/2010,01/04/2010,Wilson Jones 14 Line Acrylic Coated Pressboard Data Binders,2 days 0 hrs 0 mins ,3.45,240.6
367,1314,367,22755,367,30/03/2010,01/04/2010,Accessory6,2 days 0 hrs 0 mins ,-275.25,236.88
368,2747,368,22787,368,05/04/2012,05/04/2012,Bagged Rubber Bands,0 days 0 hrs 0 mins ,-16.3,51.75
369,2491,369,22848,369,10/12/2012,11/12/2012,Hoover Portapower™ Portable Vacuum,1 days 0 hrs 0 mins ,-893.39,280.74
370,2491,370,22848,370,10/12/2012,12/12/2012,"Office Star - Contemporary Task Swivel chair with 2-way adjustable arms, Plum",2 days 0 hrs 0 mins ,-287.62,"11,843.48"
371,2491,371,22848,371,10/12/2012,12/12/2012,Logitech Access Keyboard,2 days 0 hrs 0 mins ,-52.44,136.32
372,2460,372,22885,372,23/11/2013,25/11/2013,Martin-Yale Premier Letter Opener,2 days 0 hrs 0 mins ,-29.9,197.65
373,2491,373,23042,373,26/04/2010,27/04/2010,Smead Adjustable Mobile File Trolley with Lockable Top,1 days 0 hrs 0 mins ,"1,947.67","8,048.45"
374,2190,374,23140,374,08/02/2013,10/02/2013,"GE 48"" Fluorescent Tube, Cool White Energy Saver, 34 Watts, 30/Box",2 days 0 hrs 0 mins ,"1,125.29","1,713.80"
375,2190,375,23140,375,08/02/2013,08/02/2013,SANFORD Major Accent™ Highlighters,0 days 0 hrs 0 mins ,11.69,116.69
376,117,376,23172,376,24/04/2013,29/04/2013,Soundgear TeleForum DX Desktop Conference Phone,5 days 0 hrs 0 mins ,147.6,"1,191.73"
377,181,377,23271,377,03/11/2011,04/11/2011,"Hewlett-Packard Business Color Inkjet 3000 [N, DTN] Series Printers",1 days 0 hrs 0 mins ,"-1,748.34","2,383.74"
378,699,378,23617,378,05/05/2012,07/05/2012,Vinyl Sectional Post Binders,2 days 0 hrs 0 mins ,63.61,371.01
379,2747,379,23751,379,18/03/2010,19/03/2010,"Bush Cubix Collection Bookcases, Fully Assembled",1 days 0 hrs 0 mins ,"1,049.03","10,364.36"
380,272,380,23781,380,31/10/2012,02/11/2012,Xerox 226,2 days 0 hrs 0 mins ,-79.6,393.81
381,1822,381,23782,381,10/01/2011,10/01/2011,Global Troy™ Executive Leather Low-Back Tilter,0 days 0 hrs 0 mins ,"3,594.84","21,390.44"
382,1822,382,23782,382,10/01/2011,15/01/2011,Tennsco Commercial Shelving,5 days 0 hrs 0 mins ,-259.15,169.75
383,2491,383,23877,383,12/07/2010,12/07/2010,6120,0 days 0 hrs 0 mins ,109.84,"1,939.03"
384,2491,384,23877,384,12/07/2010,14/07/2010,TDK 4.7GB DVD-R,2 days 0 hrs 0 mins ,128.03,457.63
385,1959,385,23940,385,08/04/2012,09/04/2012,Hoover Portapower™ Portable Vacuum,1 days 0 hrs 0 mins ,"-1,190.67",152.37
386,1959,386,23940,386,08/04/2012,11/04/2012,"Global Leather & Oak Executive Chair, Burgundy",3 days 0 hrs 0 mins ,-673.55,"1,893.37"
387,3289,387,23968,387,04/03/2012,07/03/2012,Xerox 226,3 days 0 hrs 0 mins ,-41.99,140.9
388,373,388,24193,388,14/03/2010,16/03/2010,O'Sullivan Living Dimensions 3-Shelf Bookcases,2 days 0 hrs 0 mins ,-163.63,"9,539.60"
