Sales,Year
38.98,2010
1250.19,2013
1504.1,2013
22.74,2012
11.41,2010
139.39,2013
54.44,2012
520.09,2013
990.25,2010
187.54,2013
52.38,2012
2319.45,2012
45.76,2012
171.38,2011
2696.59,2013
125.77,2010
3918.98,2010
1214.76,2013
2860.73,2011
872.92,2011
2280.11,2011
400.78,2013
2411.43,2010
2444.33,2013
186,2013
614.99,2010
292.37,2010
682.79,2010
54.04,2010
568.18,2012
41.06,2011
32.62,2011
1058.65,2012
94.62,2013
1515.17,2011
8585.67,2010
1705.84,2011
11.82,2013
38.54,2010
35.61,2013
388.44,2012
591.36,2013
44.12,2013
7.21,2010
113.3,2011
51.03,2010
394.1,2010
219.73,2013
306.86,2013
813.32,2011
843.68,2011
96.87,2013
39.15,2013
20.27,2011
116.11,2010
312.59,2010
12.98,2013
64.4,2010
3122.93,2013
23.78,2013
125.97,2011
282.97,2011
328.13,2011
1925.68,2011
103.29,2012
93.51,2011
119.4,2012
72.55,2012
370.62,2012
137.76,2010
321.29,2012
4.57,2012
245.96,2013
161.71,2013
67.28,2013
47.48,2011
37.3,2011
2597.58,2013
8.46,2013
232.33,2013
35.99,2012
27.96,2011
1081.5,2011
9.43,2011
103.94,2011
4585.86,2013
9.03,2013
1506.11,2013
130.82,2013
142.54,2013
340.33,2013
16.71,2013
66.39,2013
22.17,2012
21.93,2010
216.24,2013
1164.45,2010
29.55,2013
22.23,2010
13.99,2010
14.26,2010
14.65,2010
3780.02,2013
50.88,2010
14380.76,2011
1277.09,2013
179.31,2013
1493.63,2013
662.8,2010
1599.93,2012
97.13,2011
2929.01,2013
2553.25,2013
458.34,2013
87.53,2010
166.66,2013
30.45,2013
931.87,2010
55.43,2010
272.97,2013
95.37,2013
818.81,2010
30.34,2013
173.56,2013
114.81,2010
34.11,2011
43.21,2013
543.2,2011
48.1,2013
114.38,2012
190.17,2012
2685.08,2013
136.99,2010
99.36,2010
58.67,2010
101.06,2010
25.05,2013
65.06,2013
2140.04,2013
585.08,2010
437.08,2013
78.91,2013
8.49,2010
42.82,2013
1887.03,2012
796.89,2013
410.17,2010
1709.23,2011
70.2,2012
14.02,2013
24.18,2013
70.82,2010
556.41,2013
90.44,2010
33.01,2011
189.22,2012
127.16,2011
81.18,2011
119.13,2012
542.98,2013
160.66,2010
43.84,2012
495.31,2012
135.78,2010
596.35,2013
45.61,2012
144.6,2012
347.32,2013
803.33,2013
35.38,2012
110.7,2012
56.06,2012
642.71,2012
187.56,2013
28.5,2013
8052.86,2013
805.36,2013
728.89,2012
2354.54,2010
1051.28,2013
71.52,2013
106.28,2012
35.9,2013
48.05,2011
10.22,2013
67.5,2012
1953.18,2012
269.33,2010
24.44,2013
88.83,2010
11.03,2013
38.65,2010
176.33,2013
129.54,2010
253.72,2011
461.46,2012
468.39,2012
1259,2013
352.21,2013
103.52,2013
28.95,2013
32.34,2013
92.27,2011
118.35,2010
44.75,2010
346.52,2010
904.31,2010
14.95,2012
591.31,2012
355.17,2012
315.06,2012
39.65,2012
12.26,2012
773.45,2012
181.66,2011
545.86,2011
4663.25,2013
43.26,2011
101.07,2012
46.22,2012
854.97,2013
166.29,2013
807.49,2013
882.93,2010
518.24,2012
132.7,2012
162.39,2010
4920.81,2010
121.92,2011
41.02,2013
272.41,2013
32.44,2013
46.53,2013
116.92,2010
46.08,2012
151.23,2012
18.15,2012
80.81,2012
12.73,2012
3.41,2011
48.3,2013
71.26,2013
30.75,2013
1103.06,2012
78.75,2013
60.53,2013
480.28,2013
20.46,2010
71.21,2013
50.94,2011
69.22,2012
478.8,2012
231.65,2012
3595.86,2011
4619.35,2011
2652.11,2011
618.31,2011
2343.34,2010
291.64,2010
1362.71,2013
1846.29,2013
10.14,2013
15,2011
48.81,2010
92.58,2013
144.03,2010
2792.12,2013
667.3,2011
13.45,2013
41.34,2013
461.58,2013
3728.71,2012
20.77,2011
19.53,2012
88.78,2013
1621.64,2013
90.44,2012
152.93,2012
1001.28,2011
680.39,2010
75.52,2010
3992.32,2013
144.87,2013
40.79,2011
9.69,2012
821.92,2011
26.65,2013
60.77,2013
10.44,2011
347.94,2011
51.02,2013
5822.62,2013
109.39,2013
114.81,2012
25.61,2011
768.44,2011
242.18,2011
24.15,2013
768.87,2012
277.07,2013
921.35,2013
45.52,2013
67.55,2012
819.4,2010
1809.75,2010
241.19,2013
52.43,2010
29.92,2010
4911.57,2013
137.86,2013
112.29,2013
485.01,2010
1276.88,2010
45.46,2013
83.66,2013
1050.12,2012
588.5,2012
328.5,2012
926.3,2010
942.53,2010
1855.99,2013
45.4,2012
368.85,2012
2584.53,2013
324.23,2011
370.35,2011
1640.59,2013
879.21,2012
29.48,2012
53.48,2012
284.39,2010
1373.99,2013
133.53,2013
41.49,2013
802.21,2012
24.48,2012
211.52,2012
769.09,2012
2944.38,2013
349.68,2013
186.53,2012
410.64,2013
62.27,2011
1003.31,2011
8.74,2010
1452.18,2010
13685.53,2013
87.85,2010
7429.63,2010
224.29,2010
51.2,2010
157.73,2012
30.01,2012
3782.29,2012
1428.51,2013
300.11,2012
152.26,2011
2505.22,2011
2365.75,2013
129.88,2013
2055.7,2011
4521.61,2012
47.09,2012
28.46,2010
222.82,2011
7.52,2013
45.35,2013
632.01,2011
159.68,2013
243.86,2010
2262.76,2012
87.03,2012
68.66,2013
197.59,2010
33.04,2010
2921.58,2013
545.1,2013
76.95,2013
414.91,2010
163.49,2013
518.77,2013
471.21,2010
78.53,2012
71.3,2012
2872.12,2012
226.08,2012
168.55,2011
2503.4,2013
2966.86,2013
517.2,2013
247.13,2012
20.69,2012
1357.66,2012
195.56,2013
230.45,2013
34.09,2013
204.02,2013
2839.28,2013
22.57,2013
1256.66,2012
91.61,2012
134.83,2012
43.2,2012
1882.27,2011
824.16,2011
45.85,2013
358.93,2013
30.86,2013
16.43,2013
443.44,2013
3108.98,2010
873.56,2011
591.58,2011
1170.19,2013
407.8,2013
100.04,2013
61.1,2013
70.72,2013
313.17,2013
262.89,2013
145.83,2011
299.57,2011
567.62,2013
1424.62,2013
1394.72,2012
156.03,2012
7.72,2013
45.12,2013
13582.93,2012
123.36,2013
135.43,2013
8.83,2010
1283.98,2013
1011.56,2013
439.17,2013
164.67,2010
72.74,2010
418.75,2010
1433.08,2013
10.54,2013
129.12,2013
2048.74,2013
1441.35,2013
321.52,2013
168.12,2012
83.78,2012
362.98,2013
1183.89,2013
123.43,2013
19.4,2012
21.73,2012
5055.87,2012
383.44,2011
100.4,2013
2083.78,2013
229.4,2013
30.08,2011
20.66,2013
30.87,2013
17.79,2013
165.44,2011
239.59,2012
167.15,2012
14.17,2012
231.62,2012
554.24,2011
1269.37,2013
6.54,2013
10.6,2013
92.34,2012
246.78,2012
680.78,2011
86.82,2011
300.2,2012
1240.6,2012
21366.51,2012
272.98,2012
73.81,2012
62.59,2012
155.73,2013
146.5,2010
22.85,2013
874.54,2012
18.95,2012
64.96,2013
1066.64,2011
218.11,2013
2575.93,2011
52.49,2013
479.03,2013
7.38,2013
5086.08,2010
43.49,2013
9.23,2010
627.95,2013
52.61,2013
188.04,2012
4543.88,2012
21.57,2012
52.84,2012
1445.24,2012
118.53,2012
38.02,2012
88.22,2010
4.04,2013
866.49,2012
402.42,2012
568.06,2011
8.74,2011
54.9,2011
115.36,2011
547.08,2012
1687.66,2012
3053.38,2012
748.55,2013
48.24,2011
79.93,2010
873.18,2010
54.22,2012
323.33,2012
658.18,2013
221.59,2013
1132.94,2013
100.87,2010
47.53,2013
691.16,2013
452.58,2011
103.17,2012
2977.73,2013
201.33,2012
35.73,2013
30.87,2010
45.24,2010
35.01,2013
1503.05,2010
98.49,2012
851.73,2012
171.71,2013
646.02,2012
1940.95,2012
387.11,2012
11.59,2012
532.39,2013
905.4,2010
513.87,2013
46.67,2013
151.08,2013
143.15,2013
16.45,2013
2723.95,2013
18712.97,2013
1003.19,2013
47.4,2013
6793.17,2013
347.86,2013
129.86,2013
30.47,2010
117.3,2012
12.74,2012
213.7,2011
52.14,2011
11.06,2011
34.1,2013
758.18,2013
1032.36,2011
6.24,2012
210.5,2012
220.98,2012
132.1,2012
486.63,2013
17.89,2013
35.02,2011
294.21,2011
775.67,2011
126.47,2012
3.85,2013
164.1,2011
47.97,2013
188.52,2013
24.27,2012
39.33,2013
440.7,2013
58.5,2010
1396.96,2013
1129.39,2013
12.77,2013
2931.79,2012
668.1,2012
324.01,2013
472.52,2013
131.79,2010
35.33,2010
1057.4,2011
7.79,2012
60.42,2013
527.24,2012
11066.44,2012
5.7,2011
378.56,2013
1783.06,2013
66.85,2011
1998.1,2012
16.94,2012
243.11,2010
233.58,2010
317.1,2012
506.39,2010
439.92,2013
16.6,2010
2285.41,2010
1859.64,2013
495.54,2012
315.85,2012
3076.1,2011
304.09,2011
242.34,2012
191.26,2012
3188.18,2012
43.79,2013
12.47,2012
67.89,2012
1389.37,2013
50.63,2013
42.25,2013
40.13,2013
287.45,2013
1803.62,2012
347.95,2012
183.55,2013
72.87,2013
41.03,2013
6.8,2012
33.61,2013
34.16,2010
323.26,2012
417.11,2011
330.15,2012
887.43,2012
305.65,2012
17.55,2013
207.91,2013
413.66,2012
730.38,2013
6.6,2013
10.13,2012
26.31,2012
489.72,2013
37.6,2013
367.64,2013
94.62,2012
368.39,2012
97.85,2012
107.61,2011
1734.55,2011
12.04,2011
298.28,2012
572.19,2011
158.91,2012
1669.05,2013
7.54,2011
278.06,2011
894.88,2010
36.33,2012
28.22,2013
21.45,2011
859.22,2011
4088.37,2011
84.72,2011
6381.62,2011
925.19,2010
37.93,2012
195.76,2012
14.19,2012
13.41,2012
23.4,2012
119.86,2012
190.53,2012
926.8,2012
1585.75,2012
8.74,2013
105.23,2013
32.25,2012
1433.95,2011
8.35,2013
8.72,2013
87.96,2013
12.75,2013
62.38,2013
735.39,2013
48.89,2013
83.01,2013
592.01,2011
68.72,2010
431.11,2012
184.77,2011
9.65,2013
9.1,2013
138.19,2013
757.32,2012
1019.04,2012
512.96,2013
37.16,2010
43.65,2010
41.48,2013
257.92,2010
47.73,2013
564.74,2013
103.4,2012
134.09,2010
265.03,2013
114.01,2013
104.62,2013
10.86,2010
6.65,2013
1038.45,2011
2400.95,2010
3519,2013
12.54,2012
347.65,2013
2560.55,2010
38.67,2013
1212.69,2011
1043.54,2011
45.49,2011
2870.26,2011
2642.48,2010
5016.43,2013
422.08,2013
824.77,2013
132.66,2011
40.69,2010
2538.68,2013
292.18,2010
560.82,2012
1357.19,2013
197.35,2013
717.71,2012
6.49,2012
74.4,2012
52.98,2013
38.66,2013
171.93,2010
35.19,2010
32.89,2013
3096.12,2013
973.14,2013
2720.64,2013
438.22,2013
1439.73,2013
989.74,2013
287.99,2010
46.86,2010
58.8,2010
120.47,2010
379.9,2013
609.24,2013
1636.9,2013
56.68,2013
64.97,2011
31.24,2010
167.42,2013
20.85,2013
266.57,2013
3835.19,2011
74.31,2011
37.79,2013
112.77,2012
37.45,2013
150.33,2013
21.83,2011
98.14,2012
2618.71,2012
252.92,2012
22.13,2013
702.24,2011
723.5,2012
90.9,2013
53.49,2013
1703.21,2013
549.42,2012
72.77,2013
959.07,2013
311.86,2013
559.43,2010
1216.52,2010
457.24,2012
2885.36,2011
140.7,2010
1188.63,2010
1009.93,2010
719.86,2013
205.98,2010
968.38,2013
1779.09,2013
3772.71,2012
120.36,2013
76.91,2010
1547.44,2012
869.24,2012
90.21,2013
3876.3,2013
1451.37,2013
185.31,2013
75.51,2013
144.21,2013
1578.9,2012
63.48,2012
228.27,2013
1491.45,2013
1370.99,2010
28.75,2012
810.12,2012
53.51,2012
2641.14,2013
33.3,2013
55.6,2013
2875.28,2012
92.8,2011
31.89,2013
18.6,2011
41.58,2011
838.18,2012
105.88,2013
34.27,2013
1057.62,2012
120.18,2013
44.52,2013
488.88,2013
869.6,2013
693.43,2013
25.31,2013
348.33,2013
1927.8,2013
160.61,2012
453.62,2010
16.66,2012
1424.75,2013
180.14,2011
3438.91,2012
152.35,2011
64.94,2013
1099.94,2013
53.2,2013
247.57,2013
1001.91,2013
700.58,2013
1277.49,2010
5.24,2013
195.59,2012
69.59,2012
1446.42,2012
107.51,2010
1216.78,2013
28.76,2013
33.89,2013
335.01,2012
3523.6,2011
332.16,2010
147.62,2010
305.14,2011
103.37,2010
40.22,2010
224.24,2013
68.47,2011
39.62,2013
19.02,2010
193.87,2010
155.51,2011
1812.52,2013
197.28,2013
701.44,2013
24.54,2012
60.94,2012
22,2012
84.99,2012
31.18,2013
192.3,2010
748.1,2010
239.97,2011
690.61,2011
88.85,2010
844.95,2012
63.59,2012
66.74,2010
1282.67,2010
179.52,2011
39.94,2013
99.56,2013
131.45,2012
10.91,2013
642.57,2011
60.24,2013
1053.89,2013
639.75,2011
1177.81,2013
1710.94,2013
101.41,2013
48.58,2012
563.93,2013
2136.68,2013
2128.8,2013
26.66,2010
29.55,2010
1237.4,2010
1240.3,2011
424,2011
25.38,2012
43.46,2012
215.36,2013
41.41,2012
14.89,2011
98.97,2012
38.82,2012
1508.67,2013
34.32,2010
392.45,2010
92.29,2010
82.29,2010
87.29,2013
3995.25,2011
114.75,2012
21.59,2012
264.34,2013
122.49,2013
15.51,2013
9.72,2012
115.22,2012
198.02,2011
73.1,2010
47.95,2010
76.77,2010
2346.13,2013
858.94,2012
989.22,2012
568.85,2013
14.66,2010
594.18,2013
158.99,2012
15.85,2012
47.99,2012
64.32,2011
69.66,2013
514.79,2010
23.08,2011
140.63,2011
135.02,2011
537.43,2013
297.87,2013
139.39,2013
37.89,2011
229.58,2011
324.62,2013
1500,2012
3103.28,2012
276.24,2011
44.8,2012
200.29,2011
6.82,2011
1304.68,2013
504.44,2013
51.52,2013
326.03,2010
16.76,2013
49.61,2013
35.14,2011
412.08,2012
168.44,2013
293.1,2013
368.66,2013
5.57,2013
38.89,2010
45.12,2010
90.45,2010
323.42,2013
27.11,2013
4631.59,2013
33.02,2010
2273.1,2010
14.02,2012
85.22,2012
19.79,2012
956.6,2011
221.24,2013
551.51,2010
142.79,2010
51.72,2013
40.37,2010
81.12,2011
11.05,2011
38.75,2011
8.61,2011
63.31,2012
3749.02,2012
2014.57,2012
96.96,2010
1432.3,2013
23.82,2013
28.95,2013
48.51,2013
25.39,2013
635.06,2013
20.61,2013
42.01,2013
17.37,2013
305.69,2013
947.24,2013
246.2,2013
562.12,2012
28.91,2013
200.16,2013
207.86,2012
291.4,2010
154.84,2013
55.48,2010
101.74,2010
134.75,2013
84.52,2010
647.02,2013
204.82,2013
164.05,2012
70.07,2012
404.69,2013
1779.87,2012
53.42,2012
5504.64,2013
8.84,2013
614.13,2012
271.56,2013
202.57,2013
39.97,2013
12924.23,2011
8.65,2013
1891.19,2013
62,2013
416.73,2013
113.92,2012
171.38,2012
81.25,2012
1400.53,2010
48.16,2012
8147.53,2013
198.5,2012
123.18,2010
8780.48,2013
9922.85,2013
121.6,2013
2810.83,2013
1214.03,2010
269.61,2013
65.75,2013
1096.62,2013
276.76,2012
241.91,2012
125.35,2012
951.56,2013
817.2,2012
32.2,2013
1449.61,2012
66.32,2010
38.04,2010
42.53,2010
13327.5,2012
52.21,2013
55.68,2010
32.38,2013
355.92,2010
161.18,2013
36.07,2011
33.3,2011
236.83,2010
112.49,2013
1944.87,2010
670.9,2010
16.3,2013
175.59,2013
117.83,2013
2138.53,2013
286.59,2013
589.97,2013
706.22,2013
38.65,2013
1196.18,2013
27.85,2013
171.51,2013
267.44,2013
499.31,2010
1377.7,2013
423.57,2011
51.5,2012
714.54,2012
1493.32,2012
2040.1,2012
136.23,2012
513.33,2010
27.83,2013
48.02,2011
55.61,2011
21.45,2013
1579.83,2011
1069.11,2011
264.06,2011
207.55,2011
208.2,2012
35.17,2012
978.97,2011
68.12,2011
395.85,2013
1391.41,2012
39.97,2010
273.64,2011
142.24,2013
10.41,2010
2849.64,2010
74.09,2013
1702.78,2013
177.01,2013
501.12,2013
130.43,2012
111.88,2013
4319.87,2013
487.33,2011
225.14,2011
6012.29,2013
196.23,2013
638.67,2013
186.03,2011
178.16,2011
33.97,2011
399.92,2012
844.57,2012
462.91,2011
590.2,2011
325.97,2011
11.7,2013
87.56,2013
2117.01,2013
52.06,2012
29.98,2012
412.04,2013
186.7,2012
45.77,2012
764.63,2012
1712.78,2012
87.49,2012
804.85,2012
1769.91,2010
2728.65,2013
38.58,2010
147.15,2012
972.26,2012
26.77,2013
36.67,2013
48.06,2013
403.33,2012
49.24,2012
13.95,2013
1173.76,2010
765.16,2013
222.64,2012
117.46,2012
176.66,2012
6497.47,2012
955.12,2012
32.47,2012
475.15,2012
3921.22,2012
506.5,2010
940.64,2010
439.27,2010
1781.66,2010
36.72,2010
214.49,2013
1160.42,2010
14.66,2012
36.48,2012
72.97,2013
419.25,2013
4208.39,2013
1557.54,2011
203.67,2012
366.34,2013
222.62,2013
812.79,2013
105.88,2013
110.71,2010
647.07,2010
5003.14,2013
203.59,2013
155.24,2013
260.6,2013
60.88,2013
280.45,2011
358.25,2012
17.15,2013
12163.61,2013
341.14,2013
205.14,2012
36.13,2012
371.39,2012
372.76,2011
25.02,2013
116.8,2010
36.61,2012
35.53,2012
5435.35,2013
47.04,2010
777.47,2012
80.96,2012
10.94,2011
482.73,2011
1474.86,2012
973.71,2012
252.66,2011
47.53,2012
44.75,2010
102.94,2012
493.77,2013
116.58,2013
61.52,2011
1392.41,2013
325.62,2013
94.63,2011
70.03,2010
26.66,2013
21.84,2012
5.81,2012
1959.51,2013
66.03,2013
326.35,2013
89.09,2012
982.22,2012
403.53,2010
30.47,2013
55.17,2010
73.52,2012
16.85,2012
7.43,2012
1069.92,2011
6.32,2013
237.65,2013
68.9,2012
170.78,2012
504.67,2012
22.48,2011
340.17,2013
169.74,2011
11.45,2013
135.93,2013
35.35,2010
248.21,2010
60.86,2013
200.83,2010
56.55,2013
1087.32,2011
120.53,2011
534.61,2012
727.04,2011
206.82,2013
3871.21,2011
32.02,2011
120.64,2012
88.68,2013
532.6,2011
19.97,2010
180.29,2013
3422.18,2013
63.75,2013
660.03,2010
81.78,2013
151.22,2013
487.27,2011
214.6,2012
384.7,2011
912.18,2011
43.31,2013
19.77,2011
473.64,2011
55.4,2012
1949.07,2012
181.11,2012
108.96,2012
147.93,2013
19.22,2013
181.96,2012
237.8,2010
20.83,2013
25.45,2010
110.72,2010
90.88,2013
5319.35,2010
65.74,2010
33.84,2010
390.41,2011
67.1,2012
105.29,2012
96.79,2012
73.09,2011
244.8,2011
141.92,2011
82.53,2013
337.86,2010
84.21,2010
342.92,2011
1371.78,2011
33.53,2013
35.71,2012
162.49,2010
83.14,2010
62.18,2013
51.13,2010
755.55,2013
24.03,2012
43.08,2010
258.93,2010
41.13,2013
1525.15,2013
9.17,2013
342.62,2011
546.21,2010
218.3,2011
945.28,2013
360.12,2013
46.36,2012
25.09,2012
163.23,2013
1705.67,2013
169.95,2013
373.27,2013
42.44,2013
79.59,2013
87.78,2012
1476.16,2013
139.7,2013
24.51,2013
653.19,2011
428.85,2010
342.54,2010
791.61,2011
18.98,2013
25.8,2013
1478.57,2013
1660.23,2013
1920.74,2013
39.55,2013
1521.2,2012
50.83,2010
235.35,2013
94.12,2012
33.11,2012
121.88,2013
893.04,2013
27.76,2010
1677.95,2013
5924.67,2012
715.55,2010
45.63,2010
29.99,2010
23.79,2013
122.48,2011
63.08,2013
185.46,2011
214.14,2010
439.97,2011
3416.68,2013
22.62,2011
63.45,2011
96.11,2012
370.39,2013
119.93,2012
634.9,2012
96.5,2013
6506.17,2013
99.97,2013
85.53,2013
75.36,2011
16.53,2012
104.3,2012
14.37,2013
133.08,2013
45.81,2012
475.61,2012
90.68,2013
519.3,2013
57.26,2013
38.53,2012
402.61,2013
67.83,2013
172.22,2010
22.64,2011
96.13,2010
2947.95,2013
13.16,2012
21.86,2013
119.78,2010
72.02,2013
65.2,2011
211.52,2011
529.41,2012
46.04,2012
94.8,2011
76.87,2010
1803.92,2013
140.77,2013
329.34,2013
807.21,2011
218.15,2011
20.17,2011
227.68,2013
41.4,2010
536.29,2010
13.69,2013
537.86,2012
472.69,2012
34.37,2013
3.56,2013
97.67,2013
130.17,2013
160.29,2013
1006.9,2013
867.22,2011
110.21,2011
588.55,2011
49.86,2012
9.55,2012
633.4,2012
734.76,2012
511.15,2012
2096.17,2012
220.92,2010
99.43,2013
754.81,2012
18.88,2012
98.41,2012
360.64,2012
63.8,2012
55.19,2012
449.71,2012
1352.95,2011
300.41,2011
85.71,2013
92.52,2013
2288.44,2012
1207.5,2012
974.42,2012
356.58,2011
6804.42,2012
42.87,2012
1305.9,2011
612.79,2011
3464.94,2012
5483.78,2012
417.78,2012
659.42,2010
15.78,2011
3.67,2011
342.31,2011
378.53,2013
335.58,2013
281.17,2013
10.51,2013
59.98,2010
2591.77,2012
403.25,2010
608.54,2011
67.54,2011
2156.25,2013
51.91,2011
120.38,2011
184.02,2013
8.92,2012
23.56,2012
8.36,2013
35.48,2010
380.44,2013
81.99,2013
2130.04,2010
82.8,2010
253.88,2011
90.24,2011
168.72,2011
243.43,2013
1088.26,2010
76.87,2011
7.98,2013
724.13,2013
1769.17,2013
1576.52,2011
57.96,2011
36.45,2013
80.78,2013
24.19,2012
1054.77,2012
50.28,2011
26.07,2010
5.1,2013
3707.47,2013
20.96,2013
196.53,2012
67.86,2012
779.47,2013
17.51,2013
360.79,2012
1593.16,2011
517.82,2012
79.52,2013
86.93,2013
519.48,2013
6.73,2012
37.4,2012
80.08,2012
30.65,2012
26.31,2010
209.78,2010
17.83,2010
1323.65,2013
270.91,2011
112.08,2013
5.46,2013
45.6,2013
18.8,2010
945.99,2010
32.63,2012
2053.87,2012
212.38,2012
54.85,2012
60.62,2013
182.33,2010
260.34,2013
1753.52,2013
51.19,2012
1287.55,2011
397.7,2011
85.23,2012
175.21,2012
47.89,2013
115.48,2013
62.57,2013
71.88,2013
36.42,2013
24.81,2012
289.99,2012
3.37,2013
3167.58,2013
189.24,2013
112.28,2011
198.59,2013
1954.65,2013
298.97,2013
207.22,2010
6855.33,2013
611.04,2011
129.45,2013
441.73,2013
173.35,2012
37.57,2012
730.37,2010
65.89,2013
86.12,2013
109.73,2013
109.71,2013
515.37,2013
52.97,2013
534.3,2013
14.52,2013
493.12,2013
340.12,2011
240.83,2013
5062.49,2010
698.04,2013
558.92,2013
1600.94,2011
546.48,2011
48.78,2013
17.42,2010
8.08,2013
19.3,2013
146.86,2013
3218.14,2013
88.61,2013
80.58,2011
148.69,2011
1860.26,2011
610.81,2012
19.32,2010
556.79,2013
33.37,2013
185.35,2011
112.28,2011
480.12,2011
379.75,2013
40.14,2013
386.46,2013
1483.16,2010
101.29,2013
57.96,2011
19.01,2011
102.27,2011
17.81,2011
91.78,2012
7.11,2013
87.79,2013
98.27,2013
4529.95,2013
170.62,2011
9.64,2013
80.83,2011
252.6,2013
281.46,2013
65.29,2012
24.33,2011
4612.83,2013
4523.17,2013
65.76,2011
73.29,2010
2961.32,2010
434.52,2011
1191.74,2013
1613.55,2011
918.97,2013
2204.14,2013
12195.58,2013
134.11,2013
86.56,2013
34.41,2011
34.67,2012
126.71,2012
3825.29,2012
14.49,2012
22.1,2011
90.52,2010
55.97,2010
37.47,2013
75.98,2013
239.35,2013
41.91,2013
16.26,2013
5.3,2013
89.04,2013
684.81,2013
205.78,2013
10.59,2012
101.13,2010
59.24,2011
182.42,2013
252.89,2013
125.07,2013
68.75,2013
168.37,2012
205.94,2012
148.45,2012
9517.03,2012
4318.55,2012
